"","Version","Kmod","M1","M2","S1","S2","P","Model","Cat","sumM","sumS"
"1552","Fwd",9,0,NA,500,NA,0,"Type II","Extinct",0,500
"1553","Fwd",9,0.555555556,NA,489.4415246,NA,9.725142022,"Type II","Coex",0.555555556,489.4415246
"1554","Fwd",10,329.0780142,NA,6.382978723,NA,0,"Type II","P Extinct",329.0780142,6.382978723
"1555","Fwd",10,0,NA,500,NA,0,"Type II","Extinct",0,500
"1556","Fwd",10,0.555555556,NA,488.4712754,NA,10.69539127,"Type II","Coex",0.555555556,488.4712754
"1557","Fwd",11,329.1025641,NA,6.346153846,NA,0,"Type II","P Extinct",329.1025641,6.346153846
"1558","Fwd",11,0,NA,500,NA,0,"Type II","Extinct",0,500
"1559","Fwd",11,0.555555556,NA,487.5347041,NA,11.63196252,"Type II","Coex",0.555555556,487.5347041
"1560","Fwd",12,329.122807,NA,6.315789474,NA,0,"Type II","P Extinct",329.122807,6.315789474
"1561","Fwd",12,0,NA,500,NA,0,"Type II","Extinct",0,500
"1562","Fwd",12,0.555555556,NA,486.6302346,NA,12.53643205,"Type II","Coex",0.555555556,486.6302346
"1563","Fwd",13,329.1397849,NA,6.290322581,NA,0,"Type II","P Extinct",329.1397849,6.290322581
"1564","Fwd",13,0,NA,500,NA,0,"Type II","Extinct",0,500
"1565","Fwd",13,0.555555556,NA,485.7563777,NA,13.41028895,"Type II","Coex",0.555555556,485.7563777
"1566","Fwd",14,329.1542289,NA,6.268656716,NA,0,"Type II","P Extinct",329.1542289,6.268656716
"1567","Fwd",14,0,NA,500,NA,0,"Type II","Extinct",0,500
"1568","Fwd",14,0.555555556,NA,484.9117264,NA,14.2549403,"Type II","Coex",0.555555556,484.9117264
"1569","Fwd",15,329.1666667,NA,6.25,NA,0,"Type II","P Extinct",329.1666667,6.25
"1570","Fwd",15,0,NA,500,NA,0,"Type II","Extinct",0,500
"1571","Fwd",15,0.555555556,NA,484.0949507,NA,15.071716,"Type II","Coex",0.555555556,484.0949507
"1572","Fwd",16,329.1774892,NA,6.233766234,NA,0,"Type II","P Extinct",329.1774892,6.233766234
"1573","Fwd",16,0,NA,500,NA,0,"Type II","Extinct",0,500
"1574","Fwd",16,0.555555556,NA,483.3047933,NA,15.8618734,"Type II","Coex",0.555555556,483.3047933
"1575","Fwd",17,329.1869919,NA,6.219512195,NA,0,"Type II","P Extinct",329.1869919,6.219512195
"1576","Fwd",17,0,NA,500,NA,0,"Type II","Extinct",0,500
"1577","Fwd",17,0.555555556,NA,482.540065,NA,16.62660162,"Type II","Coex",0.555555556,482.540065
"1578","Fwd",18,329.1954023,NA,6.206896552,NA,0,"Type II","P Extinct",329.1954023,6.206896552
"1579","Fwd",18,0,NA,500,NA,0,"Type II","Extinct",0,500
"1580","Fwd",18,0.555555556,NA,481.799641,NA,17.36702563,"Type II","Coex",0.555555556,481.799641
"1581","Fwd",19,329.2028986,NA,6.195652174,NA,0,"Type II","P Extinct",329.2028986,6.195652174
"1582","Fwd",19,0.555555556,NA,481.0824566,NA,18.08421006,"Type II","Coex",0.555555556,481.0824566
"1583","Fwd",20,329.209622,NA,6.18556701,NA,0,"Type II","P Extinct",329.209622,6.18556701
"1584","Fwd",20,0,NA,500,NA,0,"Type II","Extinct",0,500
"1585","Fwd",20,0.555555556,NA,480.3875038,NA,18.77916286,"Type II","Coex",0.555555556,480.3875038
"1586","Fwd",21,329.2156863,NA,6.176470588,NA,0,"Type II","P Extinct",329.2156863,6.176470588
"1587","Fwd",21,0,NA,500,NA,0,"Type II","Extinct",0,500
"1588","Fwd",21,0.555555556,NA,479.713828,NA,19.45283863,"Type II","Coex",0.555555556,479.713828
"1589","Fwd",22,329.2211838,NA,6.168224299,NA,0,"Type II","P Extinct",329.2211838,6.168224299
"1590","Fwd",22,0,NA,500,NA,0,"Type II","Extinct",0,500
"1591","Fwd",22,0.555555556,NA,479.0605249,NA,20.10614181,"Type II","Coex",0.555555556,479.0605249
"1592","Fwd",23,329.2261905,NA,6.160714286,NA,0,"Type II","P Extinct",329.2261905,6.160714286
"1593","Fwd",23,0.555555556,NA,478.426737,NA,20.73992968,"Type II","Coex",0.555555556,478.426737
"1594","Fwd",24,329.2307692,NA,6.153846154,NA,0,"Type II","P Extinct",329.2307692,6.153846154
"1595","Fwd",24,0,NA,500,NA,0,"Type II","Extinct",0,500
"1596","Fwd",24,0.555555556,NA,477.8116515,NA,21.35501512,"Type II","Coex",0.555555556,477.8116515
"1597","Fwd",25,329.2349727,NA,6.147540984,NA,0,"Type II","P Extinct",329.2349727,6.147540984
"1598","Fwd",25,0,NA,500,NA,0,"Type II","Extinct",0,500
"1599","Fwd",25,0.555555556,NA,477.2144974,NA,21.95216927,"Type II","Coex",0.555555556,477.2144974
"1600","Fwd",26,329.2388451,NA,6.141732283,NA,0,"Type II","P Extinct",329.2388451,6.141732283
"1601","Fwd",26,0,NA,500,NA,0,"Type II","Extinct",0,500
"1602","Fwd",26,0.555555556,NA,476.6345427,NA,22.53212394,"Type II","Coex",0.555555556,476.6345427
"1603","Fwd",27,329.2424242,NA,6.136363636,NA,0,"Type II","P Extinct",329.2424242,6.136363636
"1604","Fwd",27,0,NA,500,NA,0,"Type II","Extinct",0,500
"1605","Fwd",27,0.555555556,NA,476.0710928,NA,23.09557391,"Type II","Coex",0.555555556,476.0710928
"1606","Fwd",28,329.2457421,NA,6.131386861,NA,0,"Type II","P Extinct",329.2457421,6.131386861
"1607","Fwd",28,0.555555556,NA,475.5234875,NA,23.64317915,"Type II","Coex",0.555555556,475.5234875
"1608","Fwd",29,329.2488263,NA,6.126760563,NA,0,"Type II","P Extinct",329.2488263,6.126760563
"1609","Fwd",29,0,NA,500,NA,0,"Type II","Extinct",0,500
"1610","Fwd",29,0.555555556,NA,474.9910999,NA,24.17556673,"Type II","Coex",0.555555556,474.9910999
"1611","Fwd",30,329.2517007,NA,6.12244898,NA,0,"Type II","P Extinct",329.2517007,6.12244898
"1612","Fwd",30,0.555555556,NA,474.4733338,NA,24.69333283,"Type II","Coex",0.555555556,474.4733338
"1613","Mix",1,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1614","Mix",1,0,NA,500,NA,0,"Type II","Extinct",0,500
"1615","Mix",1,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1616","Mix",2,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1617","Mix",2,0,NA,500,NA,0,"Type II","Extinct",0,500
"1618","Mix",2,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1619","Mix",3,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1620","Mix",3,0,NA,500,NA,0,"Type II","Extinct",0,500
"1621","Mix",3,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1622","Mix",4,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1623","Mix",4,0,NA,500,NA,0,"Type II","Extinct",0,500
"1624","Mix",4,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1625","Mix",5,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1626","Mix",5,0,NA,500,NA,0,"Type II","Extinct",0,500
"1627","Mix",5,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1628","Mix",6,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1629","Mix",6,0,NA,500,NA,0,"Type II","Extinct",0,500
"1630","Mix",6,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1631","Mix",7,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1632","Mix",7,0,NA,500,NA,0,"Type II","Extinct",0,500
"1633","Mix",7,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1634","Mix",8,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1635","Mix",8,0,NA,500,NA,0,"Type II","Extinct",0,500
"1636","Mix",8,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1637","Mix",9,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1638","Mix",9,0,NA,500,NA,0,"Type II","Extinct",0,500
"1639","Mix",9,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1640","Mix",10,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1641","Mix",10,0,NA,500,NA,0,"Type II","Extinct",0,500
"1642","Mix",10,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1643","Mix",11,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1644","Mix",11,0,NA,500,NA,0,"Type II","Extinct",0,500
"1645","Mix",11,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1646","Mix",12,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1647","Mix",12,0,NA,500,NA,0,"Type II","Extinct",0,500
"1648","Mix",12,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1649","Mix",13,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1650","Mix",13,0,NA,500,NA,0,"Type II","Extinct",0,500
"1651","Mix",13,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1652","Mix",14,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1653","Mix",14,0,NA,500,NA,0,"Type II","Extinct",0,500
"1654","Mix",14,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1655","Mix",15,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1656","Mix",15,0,NA,500,NA,0,"Type II","Extinct",0,500
"1657","Mix",15,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1658","Mix",16,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1659","Mix",16,0,NA,500,NA,0,"Type II","Extinct",0,500
"1660","Mix",16,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1661","Mix",17,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1662","Mix",17,0,NA,500,NA,0,"Type II","Extinct",0,500
"1663","Mix",17,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1664","Mix",18,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1665","Mix",18,0,NA,500,NA,0,"Type II","Extinct",0,500
"1666","Mix",18,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1667","Mix",19,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1668","Mix",19,0,NA,500,NA,0,"Type II","Extinct",0,500
"1669","Mix",19,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1670","Mix",20,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1671","Mix",20,0,NA,500,NA,0,"Type II","Extinct",0,500
"1672","Mix",20,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1673","Mix",21,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1674","Mix",21,0,NA,500,NA,0,"Type II","Extinct",0,500
"1675","Mix",21,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1676","Mix",22,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1677","Mix",22,0,NA,500,NA,0,"Type II","Extinct",0,500
"1678","Mix",22,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1679","Mix",23,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1680","Mix",23,0,NA,500,NA,0,"Type II","Extinct",0,500
"1681","Mix",23,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1682","Mix",24,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1683","Mix",24,0,NA,500,NA,0,"Type II","Extinct",0,500
"1684","Mix",24,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1685","Mix",25,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1686","Mix",25,0,NA,500,NA,0,"Type II","Extinct",0,500
"1687","Mix",25,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1688","Mix",26,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1689","Mix",26,0,NA,500,NA,0,"Type II","Extinct",0,500
"1690","Mix",26,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1691","Mix",27,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1692","Mix",27,0,NA,500,NA,0,"Type II","Extinct",0,500
"1693","Mix",27,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1694","Mix",28,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1695","Mix",28,0,NA,500,NA,0,"Type II","Extinct",0,500
"1696","Mix",28,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1697","Mix",29,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1698","Mix",29,0,NA,500,NA,0,"Type II","Extinct",0,500
"1699","Mix",29,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1700","Mix",30,329.3333333,NA,6,NA,0,"Type II","P Extinct",329.3333333,6
"1701","Mix",30,0,NA,500,NA,0,"Type II","Extinct",0,500
"1702","Mix",30,0.555555556,NA,439.0243902,NA,60.14227642,"Type II","Coex",0.555555556,439.0243902
"1703","Rev",1,235.2380952,NA,147.1428571,NA,0,"Type II","P Extinct",235.2380952,147.1428571
"1704","Rev",1,0,NA,500,NA,0,"Type II","Extinct",0,500
"1705","Rev",1,0.555555556,NA,441.8604651,NA,57.30620155,"Type II","Coex",0.555555556,441.8604651
"1706","Rev",2,274.4444444,NA,88.33333333,NA,0,"Type II","P Extinct",274.4444444,88.33333333
"1707","Rev",2,0,NA,500,NA,0,"Type II","Extinct",0,500
"1708","Rev",2,0.555555556,NA,440.4761905,NA,58.69047619,"Type II","Coex",0.555555556,440.4761905
"1709","Rev",3,290.5882353,NA,64.11764706,NA,0,"Type II","P Extinct",290.5882353,64.11764706
"1710","Rev",3,0,NA,500,NA,0,"Type II","Extinct",0,500
"1711","Rev",3,0.555555556,NA,440,NA,59.16666667,"Type II","Coex",0.555555556,440
"1712","Rev",4,299.3939394,NA,50.90909091,NA,0,"Type II","P Extinct",299.3939394,50.90909091
"1713","Rev",4,0,NA,500,NA,0,"Type II","Extinct",0,500
"1714","Rev",4,0.555555556,NA,439.7590361,NA,59.40763052,"Type II","Coex",0.555555556,439.7590361
"1715","Rev",5,304.9382716,NA,42.59259259,NA,0,"Type II","P Extinct",304.9382716,42.59259259
"1716","Rev",5,0,NA,500,NA,0,"Type II","Extinct",0,500
"1717","Rev",5,0.555555556,NA,439.6135266,NA,59.5531401,"Type II","Coex",0.555555556,439.6135266
"1718","Rev",6,308.75,NA,36.875,NA,0,"Type II","P Extinct",308.75,36.875
"1719","Rev",6,0,NA,500,NA,0,"Type II","Extinct",0,500
"1720","Rev",6,0.555555556,NA,439.516129,NA,59.65053763,"Type II","Coex",0.555555556,439.516129
"1721","Rev",7,311.5315315,NA,32.7027027,NA,0,"Type II","P Extinct",311.5315315,32.7027027
"1722","Rev",7,0,NA,500,NA,0,"Type II","Extinct",0,500
"1723","Rev",7,0.555555556,NA,439.4463668,NA,59.72029988,"Type II","Coex",0.555555556,439.4463668
"1724","Rev",8,313.6507937,NA,29.52380952,NA,0,"Type II","P Extinct",313.6507937,29.52380952
"1725","Rev",8,0,NA,500,NA,0,"Type II","Extinct",0,500
"1726","Rev",8,0.555555556,NA,439.3939394,NA,59.77272727,"Type II","Coex",0.555555556,439.3939394
"1727","Rev",9,315.3191489,NA,27.0212766,NA,0,"Type II","P Extinct",315.3191489,27.0212766
"1728","Rev",9,0,NA,500,NA,0,"Type II","Extinct",0,500
"1729","Rev",9,0.555555556,NA,439.3530997,NA,59.81356694,"Type II","Coex",0.555555556,439.3530997
"1730","Rev",10,316.6666667,NA,25,NA,0,"Type II","P Extinct",316.6666667,25
"1731","Rev",10,0,NA,500,NA,0,"Type II","Extinct",0,500
"1732","Rev",10,0.555555556,NA,439.3203883,NA,59.84627832,"Type II","Coex",0.555555556,439.3203883
"1733","Rev",11,317.7777778,NA,23.33333333,NA,0,"Type II","P Extinct",317.7777778,23.33333333
"1734","Rev",11,0,NA,500,NA,0,"Type II","Extinct",0,500
"1735","Rev",11,0.555555556,NA,439.2935982,NA,59.87306843,"Type II","Coex",0.555555556,439.2935982
"1736","Rev",12,318.7096774,NA,21.93548387,NA,0,"Type II","P Extinct",318.7096774,21.93548387
"1737","Rev",12,0,NA,500,NA,0,"Type II","Extinct",0,500
"1738","Rev",12,0.555555556,NA,439.2712551,NA,59.89541161,"Type II","Coex",0.555555556,439.2712551
"1739","Rev",13,319.5024876,NA,20.74626866,NA,0,"Type II","P Extinct",319.5024876,20.74626866
"1740","Rev",13,0,NA,500,NA,0,"Type II","Extinct",0,500
"1741","Rev",13,0.555555556,NA,439.2523364,NA,59.91433022,"Type II","Coex",0.555555556,439.2523364
"1742","Rev",14,320.1851852,NA,19.72222222,NA,0,"Type II","P Extinct",320.1851852,19.72222222
"1743","Rev",14,0,NA,500,NA,0,"Type II","Extinct",0,500
"1744","Rev",14,0.555555556,NA,439.2361111,NA,59.93055556,"Type II","Coex",0.555555556,439.2361111
"1745","Rev",15,320.7792208,NA,18.83116883,NA,0,"Type II","P Extinct",320.7792208,18.83116883
"1746","Rev",15,0,NA,500,NA,0,"Type II","Extinct",0,500
"1747","Rev",15,0.555555556,NA,439.2220421,NA,59.94462453,"Type II","Coex",0.555555556,439.2220421
"1748","Rev",16,321.300813,NA,18.04878049,NA,0,"Type II","P Extinct",321.300813,18.04878049
"1749","Rev",16,0,NA,500,NA,0,"Type II","Extinct",0,500
"1750","Rev",16,0.555555556,NA,439.2097264,NA,59.95694022,"Type II","Coex",0.555555556,439.2097264
"1751","Rev",17,321.7624521,NA,17.35632184,NA,0,"Type II","P Extinct",321.7624521,17.35632184
"1752","Rev",17,0,NA,500,NA,0,"Type II","Extinct",0,500
"1753","Rev",17,0.555555556,NA,439.1988555,NA,59.96781116,"Type II","Coex",0.555555556,439.1988555
"1754","Rev",18,322.173913,NA,16.73913043,NA,0,"Type II","P Extinct",322.173913,16.73913043
"1755","Rev",18,0,NA,500,NA,0,"Type II","Extinct",0,500
"1756","Rev",18,0.555555556,NA,439.1891892,NA,59.97747748,"Type II","Coex",0.555555556,439.1891892
"1757","Rev",19,322.5429553,NA,16.18556701,NA,0,"Type II","P Extinct",322.5429553,16.18556701
"1758","Rev",19,0,NA,500,NA,0,"Type II","Extinct",0,500
"1759","Rev",19,0.555555556,NA,439.1805378,NA,59.98612889,"Type II","Coex",0.555555556,439.1805378
"1760","Rev",20,322.875817,NA,15.68627451,NA,0,"Type II","P Extinct",322.875817,15.68627451
"1761","Rev",20,0,NA,500,NA,0,"Type II","Extinct",0,500
"1762","Rev",20,0.555555556,NA,439.1727494,NA,59.99391727,"Type II","Coex",0.555555556,439.1727494
"1763","Rev",21,323.1775701,NA,15.23364486,NA,0,"Type II","P Extinct",323.1775701,15.23364486
"1764","Rev",21,0,NA,500,NA,0,"Type II","Extinct",0,500
"1765","Rev",21,0.555555556,NA,439.165701,NA,60.00096562,"Type II","Coex",0.555555556,439.165701
"1766","Rev",22,323.452381,NA,14.82142857,NA,0,"Type II","P Extinct",323.452381,14.82142857
"1767","Rev",22,0,NA,500,NA,0,"Type II","Extinct",0,500
"1768","Rev",22,0.555555556,NA,439.159292,NA,60.00737463,"Type II","Coex",0.555555556,439.159292
"1769","Rev",23,323.7037037,NA,14.44444444,NA,0,"Type II","P Extinct",323.7037037,14.44444444
"1770","Rev",23,0,NA,500,NA,0,"Type II","Extinct",0,500
"1771","Rev",23,0.555555556,NA,439.1534392,NA,60.01322751,"Type II","Coex",0.555555556,439.1534392
"1772","Rev",24,323.9344262,NA,14.09836066,NA,0,"Type II","P Extinct",323.9344262,14.09836066
"1773","Rev",24,0,NA,500,NA,0,"Type II","Extinct",0,500
"1774","Rev",24,0.555555556,NA,439.148073,NA,60.01859364,"Type II","Coex",0.555555556,439.148073
"1775","Rev",25,324.1469816,NA,13.77952756,NA,0,"Type II","P Extinct",324.1469816,13.77952756
"1776","Rev",25,0,NA,500,NA,0,"Type II","Extinct",0,500
"1777","Rev",25,0.555555556,NA,439.1431353,NA,60.02353132,"Type II","Coex",0.555555556,439.1431353
"1778","Rev",26,324.3434343,NA,13.48484848,NA,0,"Type II","P Extinct",324.3434343,13.48484848
"1779","Rev",26,0,NA,500,NA,0,"Type II","Extinct",0,500
"1780","Rev",26,0.555555556,NA,439.1385768,NA,60.02808989,"Type II","Coex",0.555555556,439.1385768
"1781","Rev",27,324.5255474,NA,13.21167883,NA,0,"Type II","P Extinct",324.5255474,13.21167883
"1782","Rev",27,0,NA,500,NA,0,"Type II","Extinct",0,500
"1783","Rev",27,0.555555556,NA,439.1343553,NA,60.03231139,"Type II","Coex",0.555555556,439.1343553
"1784","Rev",28,324.6948357,NA,12.95774648,NA,0,"Type II","P Extinct",324.6948357,12.95774648
"1785","Rev",28,0,NA,500,NA,0,"Type II","Extinct",0,500
"1786","Rev",28,0.555555556,NA,439.1304348,NA,60.03623188,"Type II","Coex",0.555555556,439.1304348
"1787","Rev",29,324.8526077,NA,12.72108844,NA,0,"Type II","P Extinct",324.8526077,12.72108844
"1788","Rev",29,0,NA,500,NA,0,"Type II","Extinct",0,500
"1789","Rev",29,0.555555556,NA,439.1267842,NA,60.03988245,"Type II","Coex",0.555555556,439.1267842
"1790","Rev",30,325,NA,12.5,NA,0,"Type II","P Extinct",325,12.5
"1791","Rev",30,0,NA,500,NA,0,"Type II","Extinct",0,500
"1792","Rev",30,0.555555556,NA,439.1233766,NA,60.04329004,"Type II","Coex",0.555555556,439.1233766
"1793","Sub",1,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1794","Sub",1,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
"1795","Sub",2,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1796","Sub",2,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
"1797","Sub",3,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1798","Sub",3,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
"1799","Sub",4,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1800","Sub",4,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
"1801","Sub",5,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1802","Sub",5,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
"1803","Sub",6,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1804","Sub",6,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
"1805","Sub",7,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1806","Sub",7,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
"1807","Sub",8,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1808","Sub",8,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
"1809","Sub",9,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1810","Sub",9,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
"1811","Sub",10,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1812","Sub",10,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
"1813","Sub",11,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1814","Sub",11,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
"1815","Sub",12,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1816","Sub",12,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
"1817","Sub",13,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1818","Sub",13,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
"1819","Sub",14,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1820","Sub",14,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
"1821","Sub",15,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1822","Sub",15,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
"1823","Sub",16,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1824","Sub",16,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
"1825","Sub",17,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1826","Sub",17,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
"1827","Sub",18,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1828","Sub",18,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
"1829","Sub",19,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1830","Sub",19,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
"1831","Sub",20,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1832","Sub",20,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
"1833","Sub",21,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1834","Sub",21,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
"1835","Sub",22,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1836","Sub",22,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
"1837","Sub",23,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1838","Sub",23,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
"1839","Sub",24,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1840","Sub",24,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
"1841","Sub",25,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1842","Sub",25,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
"1843","Sub",26,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1844","Sub",26,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
"1845","Sub",27,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1846","Sub",27,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
"1847","Sub",28,66.66666667,NA,400,NA,0,"Type II","P Extinct",66.66666667,400
"1848","Sub",28,0.555555556,NA,400,NA,99.16666667,"Type II","Coex",0.555555556,400
